Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Assignments_Avg,Quizzes_Avg,Projects_Score,Total_Score
S5242,Emma,Jones,student4242@university.com,Male,20,Business,92.12,88.87,78.93,74.62,63.39,73.24900000000001
S5243,Omar,Johnson,student4243@university.com,Male,18,CS,70.06,77.41,96.71,97.1,51.41,68.2885
S5244,Liam,Jones,student4244@university.com,Male,22,Business,71.49,51.46,95.41,75.44,50.07,67.228
S5245,Ali,Davis,student4245@university.com,Female,19,Engineering,57.41,64.29,90.73,98,53.65,76.703
S5246,Omar,Williams,student4246@university.com,Female,18,Mathematics,52.38,72.32,78.18,59.97,67.99,67.559
S5247,Ahmed,Smith,student4247@university.com,Male,19,CS,82.06,90.62,76.36,67.28,59.42,72.071
S5248,Omar,Brown,student4248@university.com,Female,23,Mathematics,53.22,43.62,66.44,89.07,63.25,65.86099999999999
S5249,Ahmed,Jones,student4249@university.com,Male,23,Mathematics,86.69,75.8,62.54,89.18,84.98,82.7955
S5250,Ahmed,Brown,student4250@university.com,Female,24,Engineering,76.95,83.02,75.62,86.61,97.96,76.71000000000001
S5251,Emma,Davis,student4251@university.com,Male,21,Engineering,59.93,98.67,78.89,92.98,60.34,77.569
S5252,Ahmed,Smith,student4252@university.com,Male,23,Engineering,76.98,88.43,62.23,85.13,73.28,80.5685
S5253,Sara,Jones,student4253@university.com,Female,22,Engineering,59.15,56.57,96.13,81.8,99.57,77.5635
S5254,Maria,Davis,student4254@university.com,Male,18,CS,71.94,82.57,77.86,72.95,96.58,77.17599999999999
S5255,Maria,Brown,student4255@university.com,Male,23,Business,89.98,85.8,76.33,73.35,67.62,79.94550000000001
S5256,Emma,Brown,student4256@university.com,Female,19,Business,73.1,83.78,71.78,70.31,65.98,72.44399999999999
S5257,Sara,Jones,student4257@university.com,Male,22,CS,57.43,89.21,52.9,81.01,62.11,66.5305
S5258,Omar,Smith,student4258@university.com,Male,23,Mathematics,86.19,94.22,94.12,70.33,57.77,75.2775
S5259,John,Brown,student4259@university.com,Female,20,CS,59.34,45.91,65.85,57.37,73,59.8735
S5260,Omar,Williams,student4260@university.com,Male,19,Business,86.93,46.29,82.12,55.33,67.06,60.4725
S5261,Liam,Davis,student4261@university.com,Male,24,Business,73.97,87.78,80.37,96.22,87.24,79.2965
S5262,John,Jones,student4262@university.com,Male,24,CS,72.69,55.14,79.22,51.24,61.84,66.6675
S5263,Ahmed,Johnson,student4263@university.com,Male,24,Engineering,92.57,43.51,76.29,55.27,86.82,73.678
S5264,Ali,Johnson,student4264@university.com,Male,19,Mathematics,85.43,64.07,59.07,72.27,64.41,63.961
S5265,John,Smith,student4265@university.com,Male,24,CS,51.65,89.19,64.03,63.15,79.64,76.7
S5266,Ali,Williams,student4266@university.com,Male,21,Business,64.81,47.59,76.21,70.29,81.92,69.23
S5267,Maria,Brown,student4267@university.com,Male,20,Engineering,93.55,80.31,89.47,55.87,83.59,77.976
S5268,Ali,Johnson,student4268@university.com,Female,21,Mathematics,50.92,40.22,71.6,56.55,58.77,55.436499999999995
S5269,Maria,Smith,student4269@university.com,Male,23,Business,77.26,46.58,60.2,90.03,64.14,62.9695
S5270,Sara,Davis,student4270@university.com,Male,20,Mathematics,86.39,61.05,54.4,87.96,62.31,69.56899999999999
S5271,Sara,Williams,student4271@university.com,Female,19,Engineering,81.09,45.02,83.15,55.21,78.81,63.959500000000006
S5272,Emma,Williams,student4272@university.com,Male,21,Business,88.03,90.75,71.17,83.39,53.79,72.7065
S5273,Emma,Smith,student4273@university.com,Male,22,Engineering,86.28,91.84,56.27,80.47,75.91,69.334
S5274,Ahmed,Smith,student4274@university.com,Male,20,CS,84.6,85.33,83.72,85.67,54.37,62.328
S5275,John,Brown,student4275@university.com,Male,19,CS,91.08,54.55,60.38,73.72,66.85,56.70649999999999
S5276,Ahmed,Smith,student4276@university.com,Male,18,Mathematics,82.28,71.39,75.45,63.5,84.34,75.0505
S5277,Maria,Brown,student4277@university.com,Male,20,Engineering,70.12,51.05,65.31,83.18,70.63,61.760999999999996
S5278,Ahmed,Brown,student4278@university.com,Female,20,Engineering,73.6,56.88,96.58,68.57,64.02,70.1545
S5279,Ali,Jones,student4279@university.com,Female,23,Mathematics,85.84,70.96,61.41,60.95,80.79,75.125
S5280,Maria,Williams,student4280@university.com,Female,22,Mathematics,93.82,84.1,71,70.43,87.01,74.64349999999999
S5281,Emma,Davis,student4281@university.com,Female,23,Mathematics,63.61,45.68,97.97,88.16,62.73,71.0975
S5282,Sara,Williams,student4282@university.com,Female,24,CS,67.1,57.8,65.94,73.79,64.97,63.188500000000005
S5283,Emma,Williams,student4283@university.com,Male,20,Mathematics,96.54,95.6,82.23,64.99,82.01,83.9965
S5284,John,Jones,student4284@university.com,Male,20,CS,78.93,65.75,65.84,91.59,98.26,76.7755
S5285,Maria,Brown,student4285@university.com,Male,24,Mathematics,58.95,96.33,55.53,94.08,60.69,66.03399999999999
S5286,Maria,Brown,student4286@university.com,Male,22,Engineering,83.18,99.48,81.38,71.66,82.71,77.233
S5287,Ali,Smith,student4287@university.com,Male,22,Engineering,99.54,71.6,95.8,68.73,95.33,83.5045
S5288,John,Jones,student4288@university.com,Female,21,Mathematics,91.17,57.28,72.63,80.63,73.1,72.8595
S5289,Sara,Smith,student4289@university.com,Female,19,Mathematics,87.29,87.45,81.31,52.9,65.84,78.04599999999999
S5290,Omar,Jones,student4290@university.com,Male,19,CS,60.4,49.56,80.44,84.57,83.34,79.5265
S5291,Maria,Smith,student4291@university.com,Male,21,Business,93.81,55.12,70.75,89.11,51.57,62.3725
S5292,Maria,Johnson,student4292@university.com,Male,19,CS,76.29,87.09,80.74,69.87,68.01,74.132
S5293,Ali,Williams,student4293@university.com,Female,20,Engineering,94.46,66.02,62.97,58.73,62.9,67.41149999999999
S5294,Ahmed,Williams,student4294@university.com,Female,21,Mathematics,66.49,52.09,68.9,51.44,61.23,65.589
S5295,Liam,Davis,student4295@university.com,Male,21,Engineering,53.1,79.07,72.12,81.86,58.99,63.67399999999999
S5296,Sara,Brown,student4296@university.com,Female,19,Business,73.8,83.97,93.2,63.45,86.85,76.258
S5297,Emma,Davis,student4297@university.com,Male,18,CS,63.49,47.5,67.42,73.19,97.75,77.7495
S5298,John,Johnson,student4298@university.com,Female,19,Engineering,85.76,56.62,81.76,69.32,69.24,65.7035
S5299,Maria,Davis,student4299@university.com,Female,23,CS,97.86,53.28,60.67,58.74,52.46,56.177
S5300,Maria,Williams,student4300@university.com,Male,18,Mathematics,84.55,62.79,62.63,75.42,85.95,78.8325
S5301,Emma,Brown,student4301@university.com,Female,21,Engineering,94.35,85.81,82.42,72.98,76.91,78.588
S5302,Sara,Johnson,student4302@university.com,Female,18,Business,72.65,82.82,88.12,81.21,86.18,75.8385
S5303,Liam,Williams,student4303@university.com,Male,20,CS,88.58,79.75,73.11,62.59,82.4,69.2955
S5304,Ahmed,Smith,student4304@university.com,Female,22,CS,92.15,40.38,66.75,60.73,95.27,70.1585
S5305,Maria,Jones,student4305@university.com,Male,18,Business,85.54,48.53,95.51,90.72,57.02,75.374
S5306,Liam,Johnson,student4306@university.com,Female,23,Engineering,75.39,53.4,56.79,85.11,58.46,69.49249999999999
S5307,Sara,Brown,student4307@university.com,Male,22,Engineering,81.29,56.32,86.04,88.61,67.08,76.504
S5308,Emma,Davis,student4308@university.com,Male,20,CS,85.03,48.79,84.51,56.16,74.57,66.177
S5309,Ali,Davis,student4309@university.com,Female,23,Business,62.65,64.62,84.51,61.2,96.29,71.59900000000002
S5310,Ahmed,Johnson,student4310@university.com,Female,24,CS,90.48,44.51,96.77,78.78,95.35,80.8675
S5311,John,Brown,student4311@university.com,Male,22,CS,97.52,85,86.41,92.86,93.59,80.5645
S5312,Maria,Johnson,student4312@university.com,Female,24,Mathematics,73.26,87.26,65.08,94.61,61.13,70.566
S5313,Sara,Brown,student4313@university.com,Female,20,Engineering,85.05,74.46,67.67,91.6,86.48,76.37849999999999
S5314,Ali,Davis,student4314@university.com,Female,22,Engineering,86.85,45.38,69.56,52.17,69.17,64.73649999999999
S5315,John,Williams,student4315@university.com,Male,22,Mathematics,83.11,93.4,51.54,91.04,96.56,87.013
S5316,Omar,Smith,student4316@university.com,Male,19,Engineering,77.36,97.94,95.68,94.95,60.73,68.2895
S5317,Sara,Williams,student4317@university.com,Male,23,Engineering,94.08,52.14,53.68,52.84,57.06,61.4375
S5318,Sara,Smith,student4318@university.com,Female,23,Engineering,72.45,82.28,84.99,70.81,92.12,76.495
S5319,John,Davis,student4319@university.com,Female,18,Business,53.06,90.52,86.51,76.83,85.85,81.195
S5320,Ali,Williams,student4320@university.com,Male,24,Mathematics,92.23,72.39,92.19,61.64,91.07,82.8395
S5321,Omar,Williams,student4321@university.com,Male,24,CS,83.7,59.4,77.67,75.83,57.9,57.955999999999996
S5322,Liam,Johnson,student4322@university.com,Female,23,Business,92.46,68.71,86.26,94.3,94.24,77.0375
S5323,Liam,Jones,student4323@university.com,Female,23,CS,56.93,70.74,65.14,93.35,83.88,72.4635
S5324,Emma,Davis,student4324@university.com,Female,22,Mathematics,51.54,64.04,87.28,96.99,82.58,71.67099999999999
S5325,Ali,Brown,student4325@university.com,Female,24,Mathematics,96.72,95.79,67.17,74.21,79.13,78.2115
S5326,Ahmed,Davis,student4326@university.com,Male,21,Mathematics,57.39,84.63,95.14,70.53,88.24,75.44800000000001
S5327,Maria,Brown,student4327@university.com,Female,19,Engineering,90.48,54.48,58.17,83.29,70.78,66.4055
S5328,John,Brown,student4328@university.com,Female,18,Business,91.16,75.13,65.79,70.84,56.64,61.709
S5329,Emma,Smith,student4329@university.com,Male,19,Mathematics,85.44,81.32,74.94,52.1,76.96,70.5195
S5330,Omar,Brown,student4330@university.com,Male,18,CS,56.56,48.41,88.79,86,87.41,79.4805
S5331,John,Brown,student4331@university.com,Female,20,Engineering,83.37,61.51,87.44,64.05,57.68,64.95649999999999
S5332,John,Johnson,student4332@university.com,Male,22,Engineering,94.45,94.33,60.54,52.45,61.2,68.96050000000001
S5333,Ali,Williams,student4333@university.com,Female,23,Business,71.28,74.03,57.21,51.03,84.83,76.9605
S5334,Maria,Davis,student4334@university.com,Female,23,Business,70.68,53.02,65.2,96.57,63.48,59.226499999999994
S5335,Ahmed,Davis,student4335@university.com,Male,21,Business,72.14,47.37,74.19,62.6,58.5,63.664
S5336,Liam,Brown,student4336@university.com,Male,24,Engineering,54.11,71.09,76.95,72.39,94.47,76.1185
S5337,Sara,Jones,student4337@university.com,Female,24,Mathematics,94.6,72.86,71.46,97.53,58.04,61.598
S5338,Sara,Davis,student4338@university.com,Male,19,CS,93.46,60.06,83.15,73.38,67.21,67.6225
S5339,John,Brown,student4339@university.com,Female,19,Mathematics,99.9,77.82,71.38,53.93,71.42,63.07899999999999
S5340,Liam,Smith,student4340@university.com,Female,19,CS,79.26,44.12,97.32,77.6,73.81,77.279
S5341,Liam,Smith,student4341@university.com,Female,24,Mathematics,87.56,48.71,63.05,54.41,68.07,53.4135
S5342,Maria,Smith,student4342@university.com,Male,23,Business,60.13,72.78,81.37,54.75,95.63,70.2115
S5343,Omar,Brown,student4343@university.com,Female,24,CS,83.38,43.71,80.57,92.57,82.93,71.238
S5344,Omar,Johnson,student4344@university.com,Female,19,Engineering,82.49,92.85,64.08,64.47,67.97,72.98750000000001
S5345,Emma,Jones,student4345@university.com,Female,22,CS,95.06,48.53,70.58,83.93,67.89,70.089
S5346,Ali,Brown,student4346@university.com,Male,18,Engineering,91.54,80.44,68.27,75.45,75.15,67.3115
S5347,Maria,Johnson,student4347@university.com,Female,23,Mathematics,96.92,63.47,58.62,61.12,51.68,66.307
S5348,Maria,Johnson,student4348@university.com,Female,22,Business,93.44,63.99,73.86,75.89,96.33,85.213
S5349,Ali,Davis,student4349@university.com,Female,20,CS,93.43,85.89,69.33,53.45,61.17,67.07900000000001
S5350,Liam,Brown,student4350@university.com,Male,22,Engineering,53.19,69.97,58.92,67.36,84.88,74.321
S5351,Omar,Brown,student4351@university.com,Female,22,Mathematics,92.3,83.54,72.49,76.14,88.89,78.488
S5352,Omar,Johnson,student4352@university.com,Female,20,Business,80.37,70.31,71.09,61.42,91.37,70.47550000000001
S5353,Liam,Johnson,student4353@university.com,Male,22,Business,69.02,75.57,56.57,83.01,58.28,60.7585
S5354,Omar,Johnson,student4354@university.com,Male,18,Business,52.83,85.64,56.56,52.59,76.83,62.2855
S5355,John,Davis,student4355@university.com,Female,23,Mathematics,83.88,76.44,82.38,74.24,54.18,73.7585
S5356,Maria,Brown,student4356@university.com,Female,21,Mathematics,66.41,76.94,85.33,85.75,90.24,76.58250000000001
S5357,Sara,Johnson,student4357@university.com,Female,24,Mathematics,73.39,87.35,97.06,71.5,74.32,79.89999999999999
S5358,Ali,Smith,student4358@university.com,Male,20,Business,84.09,96.95,54.35,93.73,57.92,64.739
S5359,Omar,Brown,student4359@university.com,Male,23,CS,95.59,62.6,55.89,81.61,85.93,72.591
S5360,Emma,Davis,student4360@university.com,Female,19,Engineering,91.27,74.63,52.59,97.92,66.56,66.638
S5361,Omar,Smith,student4361@university.com,Male,18,Mathematics,72.53,45.18,76.61,64.21,55.73,66.9685
S5362,Omar,Williams,student4362@university.com,Female,21,CS,69.39,61.53,81.14,96.94,73.05,69.34200000000001
S5363,Ahmed,Brown,student4363@university.com,Female,18,Engineering,61.99,64.72,70.18,80.34,61.76,74.3745
S5364,John,Williams,student4364@university.com,Male,18,Business,68.62,90.11,89.9,87.26,97.51,89.598
S5365,Ali,Johnson,student4365@university.com,Female,19,CS,55.55,70.8,84.33,95.11,68.07,73.994
S5366,Ahmed,Davis,student4366@university.com,Male,21,Business,98.56,83.86,99.29,77.56,78.62,72.9745
S5367,Ahmed,Johnson,student4367@university.com,Male,24,Engineering,78.7,41.14,56.89,93.11,97.42,68.12899999999999
S5368,Emma,Davis,student4368@university.com,Female,18,Mathematics,56.39,67.87,52.92,77.08,69.69,71.7485
S5369,Maria,Jones,student4369@university.com,Male,19,Business,67.64,94.08,63.74,79.96,67.91,66.00200000000001
S5370,Emma,Johnson,student4370@university.com,Female,20,CS,77.35,53.46,50.95,72.25,58.12,57.347500000000004
S5371,Maria,Williams,student4371@university.com,Male,19,Mathematics,76.64,41.89,96.63,57.28,96.92,74.087
S5372,Maria,Davis,student4372@university.com,Female,22,CS,51.78,66,65.2,77.68,90.04,69.53750000000001
S5373,Ali,Johnson,student4373@university.com,Female,23,Engineering,97.54,82.27,77.62,98.87,61.05,68.5555
S5374,Omar,Brown,student4374@university.com,Female,19,Engineering,63.77,67.27,65.9,89.36,66.63,71.958
S5375,Ali,Davis,student4375@university.com,Male,19,Mathematics,50.81,67.6,62.29,87.37,95.75,77.12299999999999
S5376,John,Davis,student4376@university.com,Female,19,CS,53.82,80.19,57.62,82.17,76.86,66.84899999999999
S5377,Maria,Johnson,student4377@university.com,Male,24,CS,79.01,55.26,66.02,67.4,77.82,66.4755
S5378,Ahmed,Jones,student4378@university.com,Male,18,CS,56.89,85.11,80.77,58.48,82.41,73.073
S5379,Omar,Johnson,student4379@university.com,Male,24,CS,52.09,49.19,98.58,61.23,88.11,80.33399999999999
S5380,Sara,Williams,student4380@university.com,Male,21,Engineering,68.98,63.75,77.9,50.32,96.96,69.41
S5381,John,Williams,student4381@university.com,Male,19,CS,81.14,79.36,76.64,83.67,90.11,81.74499999999999
S5382,Ali,Davis,student4382@university.com,Female,19,Engineering,55.59,89.7,51.76,90.59,96.73,77.18949999999998
S5383,Emma,Davis,student4383@university.com,Male,22,CS,65.67,87.49,92,63.45,91.03,76.79249999999999
S5384,John,Johnson,student4384@university.com,Female,22,CS,70.89,83.3,52.24,54.59,52.32,57.861
S5385,John,Williams,student4385@university.com,Female,20,Business,57.97,61.55,95.31,66.79,55.88,61.6045
S5386,Omar,Williams,student4386@university.com,Male,20,Business,75.3,47.34,76.93,64.6,94.24,81.0375
S5387,John,Jones,student4387@university.com,Female,22,CS,54.26,53.01,58.42,72.54,51.38,58.5125
S5388,John,Brown,student4388@university.com,Female,21,Engineering,52.33,91.89,72.59,63.21,89.71,80.8935
S5389,Sara,Jones,student4389@university.com,Male,20,CS,75.99,91.44,99.75,66.99,92.49,90.38449999999999
S5390,Liam,Smith,student4390@university.com,Female,23,Business,62.39,97.09,65.25,95.38,70.77,77.715
S5391,Emma,Jones,student4391@university.com,Male,23,CS,54.77,44.56,63.47,66.74,67.74,59.257999999999996
S5392,Emma,Johnson,student4392@university.com,Male,21,Business,71.2,72.21,55.9,89.28,59.72,64.8455
S5393,Emma,Brown,student4393@university.com,Male,22,CS,95.76,78.92,79.86,81.29,52.45,74.346
S5394,Maria,Johnson,student4394@university.com,Female,20,Mathematics,86.21,82.64,54.46,66.88,87.27,78.424
S5395,Ahmed,Smith,student4395@university.com,Female,19,CS,90.78,78.63,88.3,90.89,53.69,74.04050000000001
S5396,Liam,Brown,student4396@university.com,Female,22,Engineering,93.6,86.2,95.96,79.75,97.23,81.62049999999999
S5397,Emma,Davis,student4397@university.com,Female,20,Business,98.63,61.57,96.59,50.43,64.84,71.71900000000001
S5398,John,Williams,student4398@university.com,Male,21,Mathematics,88.16,50.77,55.4,53.44,89.71,70.6575
S5399,John,Jones,student4399@university.com,Male,23,Business,80.42,52.28,77.91,87.63,52.98,59.75299999999999
S5400,Emma,Johnson,student4400@university.com,Female,21,Business,68.27,40.72,54.86,72.33,76.81,65.8005
S5401,Omar,Smith,student4401@university.com,Male,20,Engineering,59.08,61.02,78.6,70.28,67.45,67.6785
S5402,Emma,Williams,student4402@university.com,Female,21,CS,84.33,45.5,90.75,57.29,51.5,53.9015
S5403,John,Jones,student4403@university.com,Male,20,Engineering,99.75,59.29,76.89,57.87,82.79,73.446
S5404,Maria,Williams,student4404@university.com,Male,20,CS,73.37,77.69,93.6,89.89,97.16,80.553
S5405,Ali,Jones,student4405@university.com,Male,21,Mathematics,86.18,93.67,90.08,91.45,50.54,71.6445
S5406,Ali,Davis,student4406@university.com,Male,18,Engineering,74.75,90.38,63.83,78,63.52,69.28500000000001
S5407,Liam,Brown,student4407@university.com,Male,19,Engineering,71.6,55.16,81.51,64.76,85.18,68.033
S5408,Liam,Williams,student4408@university.com,Female,22,Business,70.52,48.04,50.37,96.64,93.56,73.70349999999999
S5409,Emma,Williams,student4409@university.com,Female,23,Engineering,75.23,51.58,69.8,81.2,59.54,70.009
S5410,Sara,Williams,student4410@university.com,Male,19,CS,68.34,98.26,61.9,89.83,53.54,68.589
S5411,Emma,Brown,student4411@university.com,Female,22,Engineering,87.44,72.97,96.86,50.16,50.43,61.6645
S5412,Omar,Smith,student4412@university.com,Male,22,Engineering,93.71,50.95,70.27,72.52,60.76,67.41799999999999
S5413,Emma,Jones,student4413@university.com,Male,23,Mathematics,94.14,90.44,82.7,93.55,53.57,66.547
S5414,Liam,Davis,student4414@university.com,Male,19,CS,61.38,63.71,86.6,66.91,67.97,61.756
S5415,Ali,Williams,student4415@university.com,Male,23,Business,94.8,93.95,88.66,86.33,72.01,72.70500000000001
S5416,John,Brown,student4416@university.com,Female,20,CS,67.08,55.64,86.79,82.88,74,63.855000000000004
S5417,Emma,Smith,student4417@university.com,Male,23,Mathematics,65.47,63.59,64.46,57.61,57.12,59.736999999999995
S5418,John,Jones,student4418@university.com,Female,21,CS,86.34,70.3,84.3,88.75,73.2,72.855
S5419,John,Brown,student4419@university.com,Male,18,CS,65.23,93.56,77.45,55.63,50.45,59.861999999999995
S5420,Sara,Davis,student4420@university.com,Male,18,Engineering,52.65,92.13,79.87,86.4,61.97,76.276
S5421,John,Davis,student4421@university.com,Female,18,Engineering,68.68,74.46,50.04,99.55,68.45,63.03
S5422,Ali,Jones,student4422@university.com,Male,19,CS,86.07,53.31,62.91,97.9,55.92,69.11399999999999
S5423,Maria,Williams,student4423@university.com,Male,19,CS,66.35,64.2,96.53,90.01,90.7,81.38300000000001
S5424,Maria,Davis,student4424@university.com,Female,20,Business,81.48,98.54,64.5,76.73,60.06,62.486999999999995
S5425,Ahmed,Smith,student4425@university.com,Female,24,Mathematics,83.01,76.47,71.9,83.74,87.74,85.2715
S5426,Omar,Brown,student4426@university.com,Female,18,Engineering,86.69,86.87,59.33,86.41,73.69,71.88799999999999
S5427,Emma,Smith,student4427@university.com,Male,20,Engineering,94.86,66.99,56.93,50.42,73.99,63.081999999999994
S5428,Omar,Williams,student4428@university.com,Male,24,Engineering,71.63,71.92,60.43,55.12,82.26,68.4225
S5429,Ali,Smith,student4429@university.com,Female,18,Engineering,58.32,65.74,77.68,79.85,52.21,70.74849999999999
S5430,John,Smith,student4430@university.com,Female,19,CS,65.95,82.18,95.95,50.33,53.94,68.6545
S5431,Maria,Johnson,student4431@university.com,Male,24,CS,71.61,91.09,66.31,95.45,66.34,70.022
S5432,Omar,Smith,student4432@university.com,Male,21,Business,85.69,70.44,66.17,74.48,70.84,62.429
S5433,Ali,Jones,student4433@university.com,Female,21,Engineering,50.66,68.85,78.21,62.89,71.5,74.82799999999999
S5434,Maria,Brown,student4434@university.com,Female,21,Engineering,65.79,60.42,67.84,69.69,83.84,68.285
S5435,John,Johnson,student4435@university.com,Female,23,CS,88.99,50.63,95.52,92.54,50.04,59.871
S5436,Omar,Brown,student4436@university.com,Female,21,Business,83.54,96.35,68.89,96.36,97.96,84.8275
S5437,Maria,Brown,student4437@university.com,Male,22,CS,86.59,58.96,74.52,55.81,58.72,67.8115
S5438,Emma,Williams,student4438@university.com,Male,18,Engineering,90.59,88.04,76.67,88.9,62.43,67.453
S5439,Liam,Williams,student4439@university.com,Male,21,Engineering,89.16,82.92,89.1,78.91,95.28,77.2955
S5440,Emma,Johnson,student4440@university.com,Male,24,Mathematics,84.11,87.46,78.2,79.28,50.27,73.9305
S5441,Ahmed,Davis,student4441@university.com,Female,22,Mathematics,71.98,96.21,61.96,88.97,99.57,78.27099999999999
S5442,Ahmed,Williams,student4442@university.com,Male,22,Mathematics,99.18,77.4,56.2,61.14,51.8,63.599
S5443,Maria,Williams,student4443@university.com,Female,22,Business,78.45,93.88,96.89,76.55,56.03,79.90950000000001
S5444,Liam,Williams,student4444@university.com,Male,20,CS,60.14,50.06,90.08,65.97,62.01,69.741
S5445,Ali,Brown,student4445@university.com,Male,24,Engineering,64.64,77.6,51.15,54.73,71.94,59.44
S5446,Emma,Johnson,student4446@university.com,Male,20,Engineering,84.68,86.34,91.08,55.25,75.92,74.06649999999999
S5447,Ali,Brown,student4447@university.com,Female,22,Business,96.24,56.3,79.53,56.82,55.24,59.0385
S5448,Liam,Jones,student4448@university.com,Male,23,Engineering,58.94,84.45,75.94,80.74,53.68,75.779
S5449,Ali,Brown,student4449@university.com,Female,21,Engineering,54.12,86.71,50.61,55.29,51.59,71.37899999999999
S5450,Liam,Jones,student4450@university.com,Female,18,CS,94.08,89.87,89.04,78.51,62.84,71.5295
S5451,Maria,Smith,student4451@university.com,Male,24,Mathematics,95.76,58.77,59.9,79.41,96.08,75.3355
S5452,Ali,Smith,student4452@university.com,Female,23,Mathematics,63.82,80.9,86.4,95.19,69.49,80.08099999999999
S5453,Emma,Jones,student4453@university.com,Male,19,Business,68.86,58.26,50.79,81.32,88.2,65.11449999999999
S5454,John,Jones,student4454@university.com,Female,20,Mathematics,83.01,84.34,89.82,99.28,59.51,69.05
S5455,Ahmed,Brown,student4455@university.com,Male,21,Mathematics,66.5,67.78,51.15,51.55,53.23,53.010999999999996
S5456,John,Jones,student4456@university.com,Female,21,Business,93.86,75.85,61.79,85.21,77.71,69.44
S5457,Ali,Johnson,student4457@university.com,Female,19,Business,55.38,64.95,63.41,51.32,91.1,79.60849999999999
S5458,John,Smith,student4458@university.com,Male,19,Mathematics,51.9,49.72,57.88,86.47,94.92,79.65299999999999
S5459,Emma,Smith,student4459@university.com,Male,24,CS,60.42,50.68,74.05,69.29,77.31,64.4915
S5460,Emma,Davis,student4460@university.com,Male,21,Business,64.3,44.65,64.18,80.57,64.7,57.081500000000005
S5461,Ali,Jones,student4461@university.com,Male,19,Engineering,55.65,77.08,99.66,65.48,55.48,66.293
S5462,Maria,Williams,student4462@university.com,Female,21,Business,53.28,90.92,79,57.96,83.39,81.116
S5463,John,Williams,student4463@university.com,Female,23,Engineering,87.78,41.25,78.32,86.18,64.02,69.127
S5464,Maria,Jones,student4464@university.com,Female,24,Business,58.21,43.97,61.04,95.23,92.2,75.012
S5465,Maria,Johnson,student4465@university.com,Female,19,Business,95.7,67.45,70.43,59.18,80.26,72.99799999999999
S5466,Liam,Williams,student4466@university.com,Male,23,Mathematics,68.4,84.26,56.2,96.04,92.94,71.0025
S5467,Sara,Davis,student4467@university.com,Female,23,Mathematics,83.53,49.46,88.13,57.01,78.33,67.9785
S5468,Ali,Jones,student4468@university.com,Male,19,Mathematics,61.27,56.3,66.56,86.78,88.59,82.969
S5469,Ahmed,Johnson,student4469@university.com,Female,24,CS,62.02,53.92,87.6,97.97,64.72,62.3335
S5470,Emma,Johnson,student4470@university.com,Male,21,Mathematics,78.74,63.94,68.58,57.37,75.15,69.3775
S5471,Emma,Brown,student4471@university.com,Male,22,Mathematics,78.03,53.5,99.44,71.75,50.97,62.512
S5472,Ali,Johnson,student4472@university.com,Male,21,Business,88.44,61.16,58.56,66.87,80.39,68.9645
S5473,Liam,Williams,student4473@university.com,Male,18,Business,87.89,83.71,50.08,69.42,76.69,70.825
S5474,Omar,Williams,student4474@university.com,Male,19,CS,83.53,76.66,79.74,87.66,87.76,81.9415
S5475,Omar,Jones,student4475@university.com,Female,20,Engineering,72.46,44.87,97.65,83.06,86.45,82.70649999999999
S5476,Omar,Jones,student4476@university.com,Male,24,Business,94.53,78.26,82.35,98.43,81.38,78.5185
S5477,Liam,Johnson,student4477@university.com,Female,19,Business,81.13,68.62,54.29,59.27,52.83,59.9925
S5478,Ahmed,Davis,student4478@university.com,Female,18,Engineering,99.51,96.07,77.02,77.16,95.15,72.9245
S5479,Emma,Smith,student4479@university.com,Male,23,CS,90.97,57.36,95.47,72.46,50.9,72.273
S5480,Ali,Brown,student4480@university.com,Female,20,Business,52.22,83.57,50.33,95.94,90.16,71.3445
S5481,Liam,Smith,student4481@university.com,Female,20,Mathematics,66.03,83.85,58.35,50.53,73.97,73.4015
S5482,Emma,Johnson,student4482@university.com,Female,21,CS,78.59,53.29,90.73,99.46,90.9,74.12899999999999
S5483,Maria,Johnson,student4483@university.com,Male,22,Engineering,86.07,94.19,94.7,73.99,73.25,70.425
S5484,John,Smith,student4484@university.com,Male,21,Engineering,77.52,69.47,85.36,81.28,82.35,69.905
S5485,John,Brown,student4485@university.com,Male,24,Mathematics,89.31,80.73,99.58,68,68.16,83.5645
S5486,Liam,Smith,student4486@university.com,Male,20,Mathematics,64.13,48.75,54.51,92.63,87.18,70.5435
S5487,Emma,Jones,student4487@university.com,Female,20,Mathematics,59.2,55.47,77.28,78.1,62.71,60.218
S5488,Sara,Williams,student4488@university.com,Female,22,CS,52.7,75.17,84.25,83.14,85.97,70.1505
S5489,Ahmed,Davis,student4489@university.com,Female,24,Engineering,78.67,59.14,85.13,82.45,59.67,65.75649999999999
S5490,Omar,Jones,student4490@university.com,Female,19,Mathematics,84.43,69.98,89.67,68.2,86.11,69.0505
S5491,Ahmed,Williams,student4491@university.com,Female,22,Mathematics,66.31,62.44,95.88,53.8,64.68,71.1345
S5492,Ahmed,Davis,student4492@university.com,Female,23,Engineering,80.68,78.43,68.08,90.39,63.93,63.8445
S5493,Liam,Davis,student4493@university.com,Male,21,Business,52.61,69.23,52.15,64.49,90.57,70.21199999999999
S5494,Maria,Davis,student4494@university.com,Female,19,CS,54.96,40.28,68.12,92.45,90.68,68.31649999999999
