Student_ID,First_Name,Last_Name,Email,Gender,Age,Attendance (%),Midterm_Score,Assignments_Avg,Quizzes_Avg,Projects_Score,Operating_System,DSA,Mathematics,Computer_Network,Machine_Learning,Final_Score
S5102,Ali,Jones,student4102@university.com,Female,24,60.89,77.26,80.63,80.66,84.21,88.403636,77.24036904,89.43040642,82.81072225,71.16555894,81.81013853
S5103,Sara,Brown,student4103@university.com,Male,20,58.83,90.82,73.14,82.91,59.44,80.58244361,93.08338367,78.50846011,69.65194837,64.11355831,77.18795881
S5104,Ahmed,Brown,student4104@university.com,Male,18,67.92,54.8,62.8,51.3,82.41,72.27835313,75.89863738,88.19999136,68.79150732,95.53751886,80.14120161
S5105,Ahmed,Jones,student4105@university.com,Female,23,82.66,84.36,79.47,77.02,75.75,66.62847789,100,97.25518557,81.41166249,63.52306465,81.76367812
S5106,Sara,Jones,student4106@university.com,Male,19,61.7,86.86,85.85,89.25,99.09,79.44575938,76.13159042,67.25712777,82.91009627,71.7635687,75.50162851
S5107,Emma,Smith,student4107@university.com,Female,19,59.18,63.85,68.55,53.46,75.5,72.85094153,77.96321365,74.25091171,100,74.64285367,79.94158411
S5108,Liam,Johnson,student4108@university.com,Male,18,50.5,63.04,75.25,70.66,51.92,84.40881011,81.45522492,83.52750225,84.29088404,88.81361487,84.49920724
S5109,Ali,Jones,student4109@university.com,Male,19,73.58,79.47,91.98,66.33,63.21,82.66446076,82.24895795,80.58477068,78.61582148,70.88202118,78.99920641
S5110,Sara,Jones,student4110@university.com,Female,23,71.43,45.6,57.43,95.68,95.87,79.39131623,82.41267375,84.02164557,81.80284773,77.67044987,81.05978663
S5111,Sara,Williams,student4111@university.com,Male,23,61.69,84.14,77.26,59.29,98.12,79.42920097,74.46353515,83.13223991,77.78871772,81.80560938,79.32386063
S5112,Sara,Davis,student4112@university.com,Female,23,52.68,42.57,67.42,65.92,86.42,90.00803043,72.9064109,85.96695381,80.3321018,100,85.84269939
S5113,Liam,Jones,student4113@university.com,Male,18,71.46,51.44,85.14,94.92,52.84,77.83699672,86.95164583,80.15353452,66.11695492,74.79310904,77.17044821
S5114,Liam,Johnson,student4114@university.com,Male,21,89.41,79.85,50.94,66.53,51.18,88.80471105,75.67305539,57.79743685,79.68596983,69.07663702,74.20756203
S5115,John,Davis,student4115@university.com,Male,21,85.76,45.9,83.52,76.57,73.98,81.31817733,95.51147081,87.69457311,95.36655829,74.38487979,86.85513186
S5116,Ahmed,Davis,student4116@university.com,Male,24,93.04,98.31,55.14,51.65,99.98,78.56833666,69.55563803,73.15956555,70.73115168,66.93277031,71.78949245
S5117,Omar,Brown,student4117@university.com,Male,24,50.48,92.1,53.24,99.25,93.46,93.65856625,59.08039705,93.70138905,92.46058925,84.99792675,84.77977367
S5118,Emma,Brown,student4118@university.com,Male,19,98.32,77.58,86.23,91.25,96.66,68.85492732,64.17824889,74.51596319,86.25120456,80.03063637,74.76619607
S5119,Maria,Brown,student4119@university.com,Male,23,67.07,89.14,82.02,81.72,81.18,69.56500505,91.48204785,96.84383328,77.73400836,81.09336904,83.34365271
S5120,Liam,Brown,student4120@university.com,Female,19,99.52,93.25,94.75,53.04,92.96,64.91151316,75.85613284,85.10439978,83.5485654,74.92332151,76.86878654
S5121,Omar,Williams,student4121@university.com,Male,18,62.63,55.57,75.98,53.74,65.98,77.25756492,75.52789263,77.21535286,84.23234803,60.32462915,74.91155752
S5122,Liam,Jones,student4122@university.com,Male,19,73.58,90.96,76.5,77.25,51.37,79.25650485,83.49975536,74.29515314,75.20666956,75.49605559,77.5508277
S5123,Emma,Brown,student4123@university.com,Male,22,67.7,51.69,85.35,64.25,95.91,75.20950026,80.05883778,81.29002758,58.99485684,86.52880371,76.41640524
S5124,Maria,Smith,student4124@university.com,Female,21,67.79,64.8,66.17,81.14,60.92,77.10001116,99.32963175,68.08351461,71.32685491,77.97091021,78.76218453
S5125,John,Brown,student4125@university.com,Female,19,92.11,73.5,51.85,79.91,86.42,84.1322545,60.49232673,71.70899948,85.91320161,70.51876054,74.55310857
S5126,Sara,Jones,student4126@university.com,Male,19,87.32,82.83,61.5,91.93,82.95,93.70026376,75.46116401,71.00626799,86.10244258,96.07617387,84.46926244
S5127,John,Brown,student4127@university.com,Male,20,99.61,41.81,61.9,64.07,57.91,84.16396259,92.60429399,96.76635341,70.7814132,89.38391334,86.73998731
S5128,Liam,Williams,student4128@university.com,Male,19,80.68,57.43,66.78,78.89,59.79,64.76529491,84.24902532,79.28682109,92.42950203,91.72251513,82.4906317
S5129,John,Johnson,student4129@university.com,Female,22,73.16,76.51,97.17,88.87,66.45,85.69783351,82.98427899,85.08368677,80.61770871,79.38804259,82.75431011
S5130,Omar,Johnson,student4130@university.com,Male,21,54.5,61.44,90.24,74.54,87.85,94.42578172,95.6288982,78.58340802,82.37636403,80.81655225,86.36620084
S5131,Ali,Jones,student4131@university.com,Female,20,99.83,86.5,96.8,91.53,51.96,63.88301558,76.63564422,95.99704201,72.50224125,100,81.80358861
S5132,Liam,Johnson,student4132@university.com,Male,18,77.58,79.1,99.93,56.56,70.35,91.7212631,84.01498151,85.60843286,70.82793304,77.34771248,81.9040646
S5133,Liam,Johnson,student4133@university.com,Female,24,85.02,54.06,71.69,86.69,83.26,94.4139911,73.85470661,90.61131757,66.22959811,68.01841588,78.62560585
S5134,Omar,Smith,student4134@university.com,Female,18,70.34,48.76,61.35,97.15,58.57,99.01384666,79.88162854,74.61500113,93.62740827,92.45821555,87.91922003
S5135,Ahmed,Jones,student4135@university.com,Male,21,77.39,77.74,78,66.59,55.97,89.20754565,74.30102081,77.13082424,83.11628824,86.94399342,82.13993447
S5136,Maria,Jones,student4136@university.com,Male,24,97.13,67.03,94.06,68.32,69.51,74.91516426,81.70737111,82.67391301,92.86769756,87.54465829,83.94176085
S5137,Sara,Johnson,student4137@university.com,Male,18,58.32,50.14,73.29,54.18,64.33,64.93198355,77.86369692,70.7121663,85.68087421,89.23153351,77.6840509
S5138,Omar,Johnson,student4138@university.com,Male,22,64.62,59.58,75.27,82.07,82.45,81.01555986,77.31872969,80.69169793,82.08919273,73.59900348,78.94283674
S5139,Maria,Johnson,student4139@university.com,Male,19,57.6,58.18,56.72,77.62,98.48,67.81288899,59.49860957,92.67182132,84.96366244,83.62511011,77.71441849
S5140,Emma,Davis,student4140@university.com,Male,21,89.61,46.49,71.02,52.02,50.22,92.65198888,67.4453199,62.64369124,83.84231917,82.93271375,77.90320659
S5141,Maria,Williams,student4141@university.com,Male,24,53.1,72.81,69.35,87.61,95.12,62.6869319,83.59521062,75.99777048,71.9291194,76.66576292,74.17495906
S5142,Emma,Brown,student4142@university.com,Female,20,54.08,85.82,67.58,91.46,71.66,55.58471429,74.08625777,72.95705431,85.57102447,78.41769863,73.32334989
S5143,Omar,Williams,student4143@university.com,Male,19,64.92,74.53,94.36,95.36,83.2,86.38868874,54.50460655,71.60901777,85.55997052,76.91135369,74.99472745
S5144,Liam,Jones,student4144@university.com,Male,18,75.71,89.58,52.97,77.29,92.55,88.45460533,61.95397091,87.3111084,73.60860782,72.63802916,76.79326432
S5145,Liam,Smith,student4145@university.com,Female,18,70.31,47.65,98.61,72.63,78.67,89.91047047,91.6190113,90.34699696,100,92.66803608,92.90890296
S5146,Ahmed,Brown,student4146@university.com,Male,20,52.24,66.14,50.41,93.81,54.87,72.04563416,81.41638128,76.39802092,100,91.04869955,84.18174718
S5147,Omar,Smith,student4147@university.com,Male,22,97.87,76.56,97.28,69.93,57.03,78.11119863,88.77909798,67.67801534,82.50261738,70.62077507,77.53834088
S5148,Emma,Davis,student4148@university.com,Male,20,97.64,80.56,77.4,82.77,89.46,63.11407799,87.84536238,89.08591095,84.57212636,78.17032959,80.55756146
S5149,Maria,Jones,student4149@university.com,Male,21,63.97,81.75,85.12,80.77,61.45,67.33641345,68.38653129,70.3072002,77.66326708,90.76178734,74.89103987
S5150,Maria,Davis,student4150@university.com,Female,20,86.58,83.74,59.36,68.61,78.45,90.60404211,63.514324,73.06766663,72.7983898,54.68416871,70.93371825
S5151,Emma,Jones,student4151@university.com,Female,18,78.93,79.09,82.71,54.34,71.4,85.66120947,77.53840176,78.86857463,93.45871058,80.88309013,83.28199732
S5152,John,Smith,student4152@university.com,Male,22,61.87,45.65,94.1,51.07,65.18,75.69269535,85.72077621,90.58871847,82.96467566,86.89189599,84.37175233
S5153,Ahmed,Smith,student4153@university.com,Male,22,63.11,81.72,56.97,71.41,89.35,78.5443235,79.18142254,81.1302071,72.4687905,74.31938386,77.1288255
S5154,Ali,Smith,student4154@university.com,Female,23,74.56,83.49,56.35,74.06,86.56,93.77879642,100,95.92197914,66.76742643,65.80142465,84.45392533
S5155,Liam,Jones,student4155@university.com,Male,20,70.96,99.61,65.2,91.13,82.31,68.09290568,81.34387442,51.91275408,74.11198433,94.07099289,73.90650228
S5156,Sara,Johnson,student4156@university.com,Female,21,64.56,81.6,58.09,70.72,68.63,89.82438831,74.90905349,75.66644559,85.67241707,89.35268755,83.0849984
S5157,Maria,Smith,student4157@university.com,Female,18,90.38,81.21,55.53,64.06,61.32,74.66862732,77.65633978,74.33990271,66.68650559,77.80256252,74.23078759
S5158,Sara,Davis,student4158@university.com,Female,19,74.07,70.89,83.92,73.1,75.79,77.0407246,67.39355884,86.46080938,84.83320679,86.95719701,80.53709932
S5159,Ali,Brown,student4159@university.com,Male,22,82.74,92.08,60.69,61.9,90.86,72.31929645,60.16424322,84.6733113,73.35887285,71.09331867,72.3218085
S5160,Omar,Jones,student4160@university.com,Male,20,59.46,99.81,83.35,54.57,78.78,67.42946925,77.24677472,95.77327297,74.94550479,69.10196956,76.89939826
S5161,Sara,Davis,student4161@university.com,Male,23,76.68,86.74,93.1,55.65,98.51,86.51933401,81.7281228,58.80698632,86.6234632,100,82.73558127
S5162,Ali,Williams,student4162@university.com,Female,21,65.9,76.75,82.6,65.96,50.77,53.99464073,67.64293976,51.51472911,79.24695579,89.90386237,68.46062555
S5163,Liam,Williams,student4163@university.com,Male,21,76.32,44.74,55.97,50.63,99.92,81.0550075,93.91995698,88.3055029,97.02147324,91.60210768,90.38080966
S5164,Emma,Brown,student4164@university.com,Male,24,89.04,83.6,78.68,61.01,84.57,75.97056931,80.66726456,71.31323085,77.69343831,80.61831672,77.25256395
S5165,John,Johnson,student4165@university.com,Female,18,88.45,82.51,69.68,89.38,91.63,79.15092676,93.42253526,76.69831937,70.67913586,71.30388965,78.25096138
S5166,Liam,Smith,student4166@university.com,Male,22,67.71,86.53,67.17,61.73,66.75,86.55100272,65.96861592,77.9881383,93.27500245,82.92598446,81.34174877
S5167,Maria,Jones,student4167@university.com,Male,18,84.71,47.47,65.93,55.54,75.42,79.25394611,79.64089596,69.70435408,71.4286529,78.04818327,75.61520646
S5168,Ali,Davis,student4168@university.com,Male,23,97.06,79.22,96.47,97.45,89.85,82.7127303,89.48150012,80.92560617,93.52774176,96.05198015,88.5399117
S5169,Sara,Smith,student4169@university.com,Female,19,81.28,57.74,87.13,81.12,88.03,87.95267212,92.24981408,70.09286479,68.50801065,85.17973376,80.79661908
S5170,Maria,Davis,student4170@university.com,Male,19,57.42,85.62,56.69,53,66.7,66.58790188,77.09628156,87.71191905,94.13372925,77.4578435,80.59753505
S5171,John,Jones,student4171@university.com,Female,19,83.99,54.42,73.8,53.11,66.22,73.50055705,83.20461622,69.26456556,78.26721352,79.91999952,76.83139037
S5172,Emma,Williams,student4172@university.com,Female,21,55.25,81.04,65.91,80.61,83.14,79.72016007,80.88503474,71.65485144,72.73007007,72.52883739,75.50379074
S5173,Omar,Smith,student4173@university.com,Female,22,93.61,57.7,98.9,77.01,96.68,63.79905661,83.41830322,88.94657452,87.96310083,77.3750314,80.30041331
S5174,Maria,Brown,student4174@university.com,Male,18,75.83,40.54,98.9,53.42,71.94,71.88994761,87.44314642,86.38923022,82.17420642,97.44311252,85.06792864
S5175,Omar,Johnson,student4175@university.com,Male,18,69.26,78,65.98,61.22,67.65,79.73574479,77.43110016,76.00182669,64.39122294,86.61339964,76.83465884
S5176,Ali,Brown,student4176@university.com,Male,23,52.85,46.8,67.61,96.45,94.73,78.94514633,85.09931241,98.41878002,76.0924823,56.61991283,79.03512678
S5177,John,Johnson,student4177@university.com,Female,19,69.04,79.56,79.97,78.6,84.15,84.8107037,81.6685939,72.67546124,83.97266336,87.8609632,82.19767708
S5178,Sara,Davis,student4178@university.com,Female,22,95.16,95.54,73.97,72.02,69.41,70.5339009,76.98668139,94.7675373,72.78377809,80.66669755,79.14771904
S5179,John,Smith,student4179@university.com,Male,22,51.05,98.15,60.66,62.51,52.86,53.75588834,65.18154499,81.57517497,92.2798781,66.37970318,71.83443792
S5180,John,Smith,student4180@university.com,Female,23,73.73,54.16,83.02,56.68,86.07,80.74564062,76.24282091,89.53088055,67.82196695,84.30077648,79.7284171
S5181,Ahmed,Johnson,student4181@university.com,Male,20,96.56,88.56,66.71,70.13,67.64,73.46309313,82.23038025,80.68931052,77.48220926,84.77811846,79.72862232
S5182,John,Williams,student4182@university.com,Male,22,69.74,61.21,82.69,96.12,53.53,80.43652734,78.67193698,76.43583466,80.7759839,82.22043548,79.70814367
S5183,John,Jones,student4183@university.com,Male,22,71.41,94.03,69.18,52.44,80.61,70.1085792,76.50528762,69.44814055,79.60154577,74.07667795,73.94804622
S5184,Liam,Brown,student4184@university.com,Male,18,78.93,87.25,85.01,99.55,66.15,87.70783148,86.72726978,70.77251436,79.97692655,86.38516579,82.31394159
S5185,Maria,Davis,student4185@university.com,Male,23,73.15,44.44,83.39,60.39,66.92,78.2469168,72.71782475,69.07596472,88.54267562,89.02713148,79.52210267
S5186,Sara,Brown,student4186@university.com,Male,22,58.43,64.43,75.44,70.44,73.96,77.92052401,87.66137585,50.3478947,93.27554651,78.43055195,77.5271786
S5187,Liam,Brown,student4187@university.com,Male,22,50.93,60.24,85.24,52.25,85.87,81.41776561,76.79482276,93.95707482,69.39268376,94.74460327,83.26139004
S5188,Liam,Davis,student4188@university.com,Female,18,80.49,87.11,73.05,79.24,63.82,83.96270921,86.22664216,76.70795437,66.91780802,89.30510766,80.62404428
S5189,Maria,Davis,student4189@university.com,Male,22,96.04,64.62,55.81,74.18,54.05,83.11408351,93.61623458,78.0622368,75.80768621,93.88088237,84.89622469
S5190,Maria,Smith,student4190@university.com,Female,18,55.32,81.08,59.11,83.34,71.22,99.11894164,80.09347176,72.47242503,88.10530763,77.45979434,83.44998808
S5191,Ali,Brown,student4191@university.com,Female,20,60.55,76.15,62.3,77.13,52.75,85.99262825,77.40724026,95.64014018,73.00510495,84.80529663,83.37008205
S5192,Maria,Jones,student4192@university.com,Male,21,68.51,98.54,53.16,69.91,84.86,75.1129803,77.18493439,75.87944345,87.38608066,89.18363115,80.94941399
S5193,Ahmed,Jones,student4193@university.com,Female,24,90.44,96.27,85.57,86.89,97.96,85.57738829,78.92016533,81.40180031,88.97721568,89.29311587,84.8339371
S5194,Ahmed,Johnson,student4194@university.com,Female,18,63.46,65.66,68.37,51.25,82.94,53.09724369,77.27777828,77.75741209,86.69252564,79.33229182,74.8314503
S5195,Liam,Davis,student4195@university.com,Female,18,94.1,83.41,54.68,77.05,63.77,87.19183381,69.21339229,82.60054515,89.00205653,65.25617131,78.65279982
S5196,Omar,Smith,student4196@university.com,Male,22,52.75,89.77,91,55.69,59.09,100,91.90885933,80.01353302,71.71591893,78.2491485,84.37749196
S5197,Ali,Jones,student4197@university.com,Male,18,97.05,93.93,84.18,71.8,61.64,80.8380236,84.40662557,95.00660849,75.23901531,85.62709838,84.22347427
S5198,Omar,Williams,student4198@university.com,Male,23,78.04,44.09,72.61,89.56,61.08,67.07570837,75.86399286,83.76716848,86.91262491,72.46767523,77.21743397
S5199,Omar,Smith,student4199@university.com,Male,19,82.94,58.12,62.37,57.12,65.69,75.59208304,94.60556636,91.6190862,82.08457217,57.63354847,80.30697125
S5200,Liam,Smith,student4200@university.com,Male,19,68.38,59.21,57.59,96.79,54.87,100,79.80068438,76.87432942,74.77640074,83.76367037,83.04301698
S5201,Emma,Jones,student4201@university.com,Female,20,89.1,66.07,72.92,94.43,94.79,83.86582589,89.50627873,70.73937836,76.87505122,100,84.19730684
S5202,Liam,Williams,student4202@university.com,Female,18,58.33,50.16,94.26,70.75,94.26,82.24590633,78.27475627,70.58382234,85.05934306,90.31018217,81.29480203
S5203,Sara,Johnson,student4203@university.com,Male,23,52.45,69.77,59.42,50.3,80.76,88.74587646,77.41199136,83.61252283,96.71659437,90.70882292,87.43916159
S5204,Sara,Jones,student4204@university.com,Female,22,69.78,79.79,78.43,89.49,53.1,72.15837258,54.53994935,82.96772507,87.98568127,69.10775508,73.35189667
S5205,Maria,Williams,student4205@university.com,Female,22,92.68,69.84,98.08,94.04,90.2,79.91210478,77.36300934,81.04286322,74.55303713,92.90510998,81.15522489
S5206,Maria,Smith,student4206@university.com,Female,24,87.75,79.95,81.86,58.74,53.09,81.47968881,71.20983114,89.17462154,67.35812404,92.84494378,80.41344186
S5207,Emma,Williams,student4207@university.com,Female,21,75.86,43.99,72,95.81,55.32,89.91059424,93.89775295,78.41753628,75.0388602,80.84021761,83.62099226
S5208,Maria,Smith,student4208@university.com,Male,20,78.61,92.56,85.82,95.7,66.26,79.15563214,73.47263714,74.46376686,76.33627153,68.29996314,74.34565416
S5209,Sara,Jones,student4209@university.com,Male,23,56.49,96.34,91.23,73.56,71.57,86.7796329,79.47702862,76.91621531,68.89645839,68.39627022,76.09312109
S5210,Omar,Davis,student4210@university.com,Male,23,92.03,77.07,79.53,89.9,67.69,99.35914051,73.72742537,86.10528394,81.6263447,52.24811539,78.61326198
S5211,Liam,Jones,student4211@university.com,Female,24,89.35,92.88,93.59,72.25,58.26,97.92450823,86.84083979,72.32329846,79.71633496,68.50816633,81.06262955
S5212,John,Brown,student4212@university.com,Female,24,82.82,47.89,75.73,78.2,55.61,98.26220478,70.92342292,74.76916003,72.70438922,80.803794,79.49259419
S5213,Ahmed,Brown,student4213@university.com,Male,22,73.31,87.85,91.5,65.99,92.97,93.703165,97.89374449,76.01003856,83.78258982,80.81905413,86.4417184
S5214,John,Brown,student4214@university.com,Male,21,98.22,47.15,97.6,57.97,68.16,70.18390736,100,93.62759562,81.8911585,95.81876093,88.30428448
S5215,John,Jones,student4215@university.com,Female,22,93.95,64.48,75.06,87.33,60.93,92.12106713,80.81861341,83.25963605,95.12126142,70.53846419,84.37180844
S5216,Sara,Johnson,student4216@university.com,Male,21,82.22,59.43,80.25,50.07,74.35,96.73690697,77.74887439,95.24676743,79.94773403,83.37606222,86.61126901
S5217,John,Jones,student4217@university.com,Male,19,68.59,75.14,80.47,78.98,51.84,79.65691643,74.68156377,77.29945102,93.79111403,56.85836017,76.45748109
S5218,Liam,Davis,student4218@university.com,Female,23,80.9,58.09,89.07,93.23,80.01,67.61034055,72.74528291,69.21655208,95.0997961,92.57676978,79.44974828
S5219,Emma,Williams,student4219@university.com,Female,24,78.77,78.24,91.15,61.06,62.42,85.92031809,73.62195933,93.35051867,64.11870074,100,83.40229937
S5220,Ali,Jones,student4220@university.com,Male,19,69.71,62.04,51.36,66.64,79.91,73.15370203,77.37964778,75.7065615,69.26892586,99.25113124,78.95199368
S5221,Maria,Jones,student4221@university.com,Female,22,65.33,91.65,86.67,79.37,80.71,87.88894631,92.15470542,67.76330728,81.80937827,85.21028689,82.96532483
S5222,Ali,Smith,student4222@university.com,Male,20,70.35,78.03,89.19,62.34,90.46,82.70756524,68.39626549,90.75500021,81.21550083,70.45035964,78.70493828
S5223,Omar,Smith,student4223@university.com,Female,18,78.7,52.92,85.02,92.37,61.5,61.4474946,86.06666513,100,69.84745727,81.7044705,79.8132175
S5224,Liam,Smith,student4224@university.com,Female,20,71.41,60.17,85.68,68.33,73.17,91.10497279,67.30347734,75.20043231,71.39841221,89.84676695,78.97081232
S5225,Liam,Jones,student4225@university.com,Male,20,63.18,90.85,52.07,79.08,98.09,93.25522569,81.59036265,71.58265931,75.57209062,73.69501486,79.13907063
S5226,Ahmed,Johnson,student4226@university.com,Female,18,88.05,63.19,72.1,61.31,86.36,70.22731138,78.97961799,85.74826484,84.90257444,79.91767635,79.955089
S5227,Liam,Williams,student4227@university.com,Male,23,76.57,72.15,90.91,52.07,98.77,80.57053837,79.18449205,67.02788461,81.60134897,74.16374415,76.50960163
S5228,Maria,Williams,student4228@university.com,Female,19,53.38,78.94,96.7,58.69,96.37,66.52656781,83.70705567,73.88269964,82.27753921,88.47637815,78.9740481
S5229,Liam,Davis,student4229@university.com,Male,19,68.42,60.87,61.47,52.31,80.54,70.49761279,80.92121282,61.89577118,95.32533091,66.40933503,75.00985255
S5230,John,Johnson,student4230@university.com,Female,23,94.25,57.64,78.96,73.43,63.2,74.85180338,93.38379904,77.65477074,68.02602314,87.13073232,80.20942572
S5231,Ahmed,Johnson,student4231@university.com,Female,18,87.76,68.52,90.22,79.33,87.85,86.90532462,73.66813661,74.75073479,75.64591029,77.92976039,77.77997334
S5232,Maria,Williams,student4232@university.com,Male,21,66.16,52.89,87.62,52.23,84.91,61.07028923,78.18576139,97.83914198,71.04030033,74.16506407,76.4601114
S5233,Emma,Brown,student4233@university.com,Female,20,96.91,57.05,80.94,54.52,79.44,68.16382337,86.12161926,92.03197358,91.80317839,67.51989411,81.12809774
S5234,Emma,Smith,student4234@university.com,Male,22,53.83,43.72,50.93,74.28,84.89,84.9979173,94.33750034,85.09663108,84.78409683,75.28357421,84.89994395
S5235,Emma,Smith,student4235@university.com,Female,19,98.06,58.24,86.19,89.96,80.68,82.20109824,92.3631818,83.28208968,67.51725244,75.43958326,80.16064108
S5236,Emma,Williams,student4236@university.com,Female,23,62.29,59.24,88.66,81.4,75.97,92.09279539,83.2474332,81.19062078,74.45984467,91.88599181,84.57533717
S5237,John,Johnson,student4237@university.com,Male,22,50.45,97.71,86.14,55.24,70.8,96.62412598,92.63189123,94.42591621,76.41293759,74.99830903,87.01863601
S5238,Liam,Davis,student4238@university.com,Female,24,71.69,75.38,88.29,94.38,52.24,78.43654827,80.38573242,94.3101978,91.65886739,85.38469387,86.03520795
S5239,Ali,Brown,student4239@university.com,Female,18,67.95,87.24,71.55,95.87,93.28,65.68813234,63.11978155,82.40462745,88.80263206,79.20432951,75.84390058
S5240,Maria,Williams,student4240@university.com,Male,22,76.95,42.72,99.69,66.25,93.28,99.14904505,69.17558956,67.91648051,73.35719026,72.97702787,76.51506665
S5241,John,Smith,student4241@university.com,Female,22,89.84,46.39,88.54,80.8,79.7,85.26285869,75.78288148,64.52159539,88.91578457,62.40048074,75.37672017
S5242,Emma,Jones,student4242@university.com,Male,20,92.12,88.87,78.93,74.62,63.39,69.28781777,63.77293429,82.07121277,81.86047712,99.16454321,79.23139703
S5243,Omar,Johnson,student4243@university.com,Male,18,70.06,77.41,96.71,97.1,51.41,89.13826656,94.41646183,82.88609651,70.23068179,81.28107602,83.59051654
S5244,Liam,Jones,student4244@university.com,Male,22,71.49,51.46,95.41,75.44,50.07,85.92421007,87.03807382,75.27587856,84.88786474,70.66972029,80.7591495
S5245,Ali,Davis,student4245@university.com,Female,19,57.41,64.29,90.73,98,53.65,69.56722406,68.84215289,80.24625989,68.22163645,75.7525561,72.52596588
S5246,Omar,Williams,student4246@university.com,Female,18,52.38,72.32,78.18,59.97,67.99,89.02916551,69.70870322,74.95687966,80.71631277,82.46886902,79.37598604
S5247,Ahmed,Smith,student4247@university.com,Male,19,82.06,90.62,76.36,67.28,59.42,75.00709409,87.86860069,85.90452301,91.39856604,79.18398076,83.87255292
S5248,Omar,Brown,student4248@university.com,Female,23,53.22,43.62,66.44,89.07,63.25,74.87181191,73.17367978,83.07027518,76.22844217,74.30830222,76.33050225
S5249,Ahmed,Jones,student4249@university.com,Male,23,86.69,75.8,62.54,89.18,84.98,75.51712736,73.16309515,81.99021113,65.87416817,83.03016292,75.91495295
S5250,Ahmed,Brown,student4250@university.com,Female,24,76.95,83.02,75.62,86.61,97.96,86.7654876,74.19120862,99.2203694,80.17621311,64.38657017,80.94796978
S5251,Emma,Davis,student4251@university.com,Male,21,59.93,98.67,78.89,92.98,60.34,77.18757094,80.62656145,84.48967556,77.42569476,69.88429724,77.92275999
S5252,Ahmed,Smith,student4252@university.com,Male,23,76.98,88.43,62.23,85.13,73.28,69.05019382,73.46400715,74.42224637,68.65025835,72.67186839,71.65171482
S5253,Sara,Jones,student4253@university.com,Female,22,59.15,56.57,96.13,81.8,99.57,86.59458524,96.48412608,87.55461714,93.05861086,89.74118468,90.6866248
S5254,Maria,Davis,student4254@university.com,Male,18,71.94,82.57,77.86,72.95,96.58,88.33130328,76.62203737,81.40910878,75.79380658,77.80892838,79.99303688
S5255,Maria,Brown,student4255@university.com,Male,23,89.98,85.8,76.33,73.35,67.62,80.681671,87.13566152,84.23323382,78.38170737,80.55538741,82.19753222
S5256,Emma,Brown,student4256@university.com,Female,19,73.1,83.78,71.78,70.31,65.98,84.33463674,86.67394438,64.81004837,69.22611036,91.07310534,79.22356904
S5257,Sara,Jones,student4257@university.com,Male,22,57.43,89.21,52.9,81.01,62.11,79.3913043,75.75923407,77.36500527,77.36294694,85.57937782,79.09157368
S5258,Omar,Smith,student4258@university.com,Male,23,86.19,94.22,94.12,70.33,57.77,68.91983606,80.24777746,82.46117729,83.96267917,82.22863996,79.56402199
S5259,John,Brown,student4259@university.com,Female,20,59.34,45.91,65.85,57.37,73,85.1590623,74.27303849,70.58197268,100,76.98735315,81.40028532
S5260,Omar,Williams,student4260@university.com,Male,19,86.93,46.29,82.12,55.33,67.06,78.15545529,86.77840098,95.96089292,74.55471883,70.01184732,81.09226307
S5261,Liam,Davis,student4261@university.com,Male,24,73.97,87.78,80.37,96.22,87.24,67.57846649,95.93106222,69.61893014,79.72444063,70.22715168,76.61601023
S5262,John,Jones,student4262@university.com,Male,24,72.69,55.14,79.22,51.24,61.84,65.51644082,77.07624647,70.62213334,73.08371575,100,77.25970727
S5263,Ahmed,Johnson,student4263@university.com,Male,24,92.57,43.51,76.29,55.27,86.82,84.24896104,89.3146952,88.24659563,78.99139077,75.60281641,83.28089181
S5264,Ali,Johnson,student4264@university.com,Male,19,85.43,64.07,59.07,72.27,64.41,82.48934612,81.6845077,74.31194583,81.2984783,72.93670293,78.54419618
S5265,John,Smith,student4265@university.com,Male,24,51.65,89.19,64.03,63.15,79.64,78.28542069,76.64716525,67.31127407,56.48841787,70.6093675,69.86832908
S5266,Ali,Williams,student4266@university.com,Male,21,64.81,47.59,76.21,70.29,81.92,98.04104665,76.90318218,87.75968161,58.75554857,69.91713932,78.27531966
S5267,Maria,Brown,student4267@university.com,Male,20,93.55,80.31,89.47,55.87,83.59,66.45510383,77.9769999,100,84.60238943,96.95612533,85.1981237
S5268,Ali,Johnson,student4268@university.com,Female,21,50.92,40.22,71.6,56.55,58.77,77.45563272,93.64869374,100,78.90630934,74.60735289,84.92359774
S5269,Maria,Smith,student4269@university.com,Male,23,77.26,46.58,60.2,90.03,64.14,66.82189063,76.90939741,80.81896675,100,67.05026026,78.32010301
S5270,Sara,Davis,student4270@university.com,Male,20,86.39,61.05,54.4,87.96,62.31,80.59661894,61.85691879,75.73237171,83.11395357,85.12583153,77.28513891
S5271,Sara,Williams,student4271@university.com,Female,19,81.09,45.02,83.15,55.21,78.81,85.8902308,83.97404033,85.8042194,80.45739129,69.52133694,81.12944375
S5272,Emma,Williams,student4272@university.com,Male,21,88.03,90.75,71.17,83.39,53.79,61.48343036,74.53312178,78.65384567,92.53931797,78.99398325,77.24073981
S5273,Emma,Smith,student4273@university.com,Male,22,86.28,91.84,56.27,80.47,75.91,78.03430966,83.85527127,77.29988013,88.10541999,99.79333618,85.41764345
